DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2009,2960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2010,3090,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2011,3190,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2012,3300,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2013,3320,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2014,3450,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2015,3560,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2016,3730,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2017,4020,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2018,4480,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2019,4820,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AL,2020,4610,e
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2009,8662.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2010,8996.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2011,9268.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2012,9585.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2013,9625.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2014,9968.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2015,10264.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2016,10719.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2017,11559.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2018,12828.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2019,13752.8,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AL,2020,13068.9,e
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2009,19625.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2010,21464.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2011,22376.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2012,23081.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2013,22489.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2014,23987.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2015,25252.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2016,24822.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2017,25673.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2018,26842.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AL,2019,28077.8,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2009,34530,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2010,35390,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2011,36970,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2012,37820,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2013,38210,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2014,38990,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2015,39890,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2016,40920,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2017,42000,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2018,43610,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2019,44780,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,AT,2020,42540,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2009,288044.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2010,295896.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2011,310128.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2012,318653.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2013,323910.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2014,333146.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2015,344269.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2016,357608.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2017,369361.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2018,385424.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2019,397518.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,AT,2020,379320.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2009,259688.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2010,268867.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2011,281469.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2012,296085.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2013,298622.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2014,307551.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2015,324039.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2016,328886.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2017,333428.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2018,348494.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,AT,2019,357307.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2009,12679.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2010,12968.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2011,13411.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2012,13407.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2013,13691.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2014,13988.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2015,14617.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2016,15289.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2017,16042.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2018,17099.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2019,18046.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BA,2020,17506.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2009,25657.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2010,26508.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2011,27560.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2012,28083.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2013,28679.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2014,29358.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2015,30969.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2016,31629.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2017,32249.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2018,34254.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BA,2019,35894.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2009,32090,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2010,33330,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2011,34060,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2012,34770,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2013,35210,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2014,35950,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2015,36960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2016,37960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2017,39130,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2018,40260,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2019,41620,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BE,2020,39650,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2009,346472.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2010,363140.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2011,375967.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2012,386174.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2013,392880.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2014,403003.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2015,416701.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2016,430085.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2017,445050.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2018,460029.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2019,478160.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BE,2020,456892.9,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2009,310023.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2010,332183.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2011,341004.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2012,355119.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2013,358127.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2014,371383.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2015,391633.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2016,393476.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2017,401430.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2018,415436.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BE,2019,432936.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2009,4930,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2010,5080,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2011,5640,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2012,5780,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2013,5790,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2014,5960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2015,6380,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2016,6840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2017,7420,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2018,8000,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2019,8820,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,BG,2020,8840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2009,37417.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2010,38284.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2011,41478.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2012,42256.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2013,42050.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2014,43026.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2015,45812.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2016,48773.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2017,52531.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2018,56224.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2019,61558.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,BG,2020,61331.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2009,80304.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2010,84647.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2011,87312.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2012,90185.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2013,88875.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2014,93847.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2015,99259.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2016,102239.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2017,106285.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2018,111418.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,BG,2019,118260.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2009,51710,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2010,58170,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2011,65750,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2012,67330,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2013,66340,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2014,67650,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2015,76400,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2016,75090,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2017,73830,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2018,73140,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2019,76230,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CH,2020,76330,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2009,402236.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2010,455933.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2011,520201.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2012,538439.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2013,536632.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2014,553942.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2015,632770.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2016,628729.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2017,623994.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2018,622746.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2019,653732.6,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CH,2020,659730.8,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2009,314283.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2010,328497.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2011,346201.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2012,362346.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2013,369895.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2014,387088.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2015,411128.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2016,407474.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2017,408610.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2018,421585.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CH,2019,430382.0,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2009,23110,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2010,23400,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2011,23270,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2012,22500,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2013,20880,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2014,20450,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2015,21100,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2016,22230,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2017,23550,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2018,24840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2019,26090,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CY,2020,24160,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2009,18675.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2010,19410.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2011,19803.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2012,19440.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2013,17995.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2014,17430.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2015,17884.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2016,18929.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2017,20245.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2018,21612.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2019,23009.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CY,2020,21548.4,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2009,20827.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2010,21215.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2011,21388.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2012,20793.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2013,19239.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2014,18910.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2015,20277.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2016,21733.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2017,23023.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2018,24534.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CY,2019,25938.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2009,14260,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2010,15020,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2011,15740,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2012,15470,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2013,15170,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2014,15000,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2015,16080,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2016,16790,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2017,18330,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2018,19850,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2019,21140,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,CZ,2020,20120,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2009,149586.5,
