DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2011,116.2,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2012,116.5,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2013,116.7,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2014,117.4,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2015,117.6,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2016,118.2,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2017,118.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2018,118.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2008,106.9,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2009,107.1,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2010,107.3,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2011,107.1,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2012,107.3,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2013,107.4,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2014,108.0,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2015,108.1,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2016,108.5,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2017,108.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2018,108.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2020,2019,109.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2008,115.1,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2009,115.4,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2010,115.7,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2011,115.7,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2012,116.0,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2013,116.1,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2014,116.9,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2015,117.0,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2016,117.7,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2017,117.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU28,2018,118.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2008,17.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2009,17.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2010,17.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2011,17.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2012,17.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2013,17.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2014,18.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2015,18.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2016,18.1,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2017,18.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2018,18.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FI,2019,18.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2008,101.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2009,101.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2010,102.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2011,102.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2012,103.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2013,103.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2014,104.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2015,105.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2016,105.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2017,105.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2018,105.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,FR,2019,106.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2008,76.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2009,76.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2010,75.9,
